#This file contains all possible configurations. The only supported configurations are the public configurations.
#Section Name,Setting Name,Type,Default Value,Upgrade Policy,Setting Type,Config Found In,Description
FailoverManager,ProcessingQueueThreadCount,int,0,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The number of threads that the FM should use for FailoverUnit specific message processing and PLB action consumption The default value of 0 indicates that the FM should use a number of threads equal to the number of cores on the machine 
FailoverManager,ProcessingQueueSize,int,1000,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The size of FailoverUnit job queue 
FailoverManager,CommitQueueThreadCount,int,0,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The number of threads that the FM should use for completing the post-commit jobs. The default value of 0 indicates that the FM should use a number of threads equal to the number of cores on the machine 
FailoverManager,CommonQueueThreadCount,int,50,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The number of threads that the FM should use for non-FailoverUnit specific messages 
FailoverManager,CommonQueueSize,int,500,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The size of the common job queue 
FailoverManager,QueryQueueThreadCount,int,0,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The number of threads that the FM should use for query messages 
FailoverManager,QueryQueueSize,int,500,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The size of the query job queue 
FailoverManager,MaxActionsPerIteration,int,10000,Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,When the FM runs; it generates a series of actions which need to be taken for the cluster.  This setting defines the maximum number of actions which the FM will issue in a single iteration of the FM state machine.  Increasing this number will allow the FM to reconfigure the system faster when necessary (no actions will be held back); at the cost of additional resource consumption in terms of messages that are sent from the FM to the replicas and also the concurrent handling of those actions by all of the affected replicas). 
FailoverManager,ServiceLookupTableBroadcastAttemptCount,int,2,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,When the FM broadcasts service locations these broadcasts can fail 
FailoverManager,ServiceLocationBroadcastInterval,TimeSpan,Common::TimeSpan::FromSeconds(5.0),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. Periodically the FM broadcasts changes to the locations of services. This broadcasts are picked up by naming and cached as an optimization. 
FailoverManager,ServiceLookupTableEmptyBroadcastInterval,TimeSpan,Common::TimeSpan::FromSeconds(15.0),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. Interval between empty service table update broadcast messages 
FailoverManager,MessageContentBufferRatio,double,0.75,Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The fraction of MaxMessageSize to use as the available buffer limit when calculating how much data to put in a single message (should be in the range [0.0; 1.0]) 
FailoverManager,MaxParallelLoadUpdates,int,3,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The FM persistent store is used to store load reports which arrive from replicas and nodes.  Since the load balancing data is best effort; for performance reasons this information can be lazily committed.  The MaxParallelLoadUpdates setting defines the maximum number of load updates that will be applied in parallel. 
FailoverManager,MaxLoadUpdateBatchSize,int,50,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,When the FM is writing load reports into its persistent store; it should batch together no more than this many load reports 
FailoverManager,PeriodicLoadPersistInterval,TimeSpan,Common::TimeSpan::FromSeconds(10.0),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. Timer which determines how often the FM check if there are new load reports and persist them into store 
FailoverManager,AdminStateTraceInterval,TimeSpan,Common::TimeSpan::FromSeconds(3600),Static,PUBLIC,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. The interval for tracing system services to the admin channel on FM/FMM. 
FailoverManager,DcaTraceInterval,TimeSpan,Common::TimeSpan::FromSeconds(600),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. The interval for tracing to the DCA channel on FM/FMM. 
FailoverManager,PeriodicServiceTraceCount,int,15,Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The number of services to trace per AdminStateTraceInterval 
FailoverManager,StoreConnectionString,wstring,L"",Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,
FailoverManager,FMStoreDirectory,wstring,L".\\",Static,PUBLIC,src\Reliability\Failover\common\FailoverConfig.h,The directory where the FM will store its local data 
FailoverManager,FMStoreFilename,wstring,L"FM.edb",Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The filename that the FM should use when creating it's local store 
FailoverManager,ReconfigurationTimeLimit,TimeSpan,Common::TimeSpan::FromSeconds(300),Dynamic,PUBLIC,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. The time limit for reconfiguration; after which a warning health report will be initiated 
FailoverManager,BuildReplicaTimeLimit,TimeSpan,Common::TimeSpan::FromSeconds(3600),Dynamic,PUBLIC,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. The time limit for building a stateful replica; after which a warning health report will be initiated 
FailoverManager,CreateInstanceTimeLimit,TimeSpan,Common::TimeSpan::FromSeconds(300),Dynamic,PUBLIC,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. The time limit for creating a stateless instance; after which a warning health report will be initiated 
FailoverManager,PlacementTimeLimit,TimeSpan,Common::TimeSpan::FromSeconds(600),Dynamic,PUBLIC,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. The time limit for reaching target replica count; after which a warning health report will be initiated 
FailoverManager,RebuildPartitionTimeLimit,TimeSpan,Common::TimeSpan::FromSeconds(600),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. The time limit for rebuilding the partition state; after which a warning health report is initiated 
FailoverManager,MaxReplicasInHealthReportDescription,int,10,Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The maximum number of replicas to include in the detailed health report description. 
FailoverManager,MessageProcessTimeLimit,TimeSpan,Common::TimeSpan::FromSeconds(30.0),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. If a message processing takes more than this time; a warning is traced 
FailoverManager,PlbUpdateTimeLimit,TimeSpan,Common::TimeSpan::FromSeconds(1.0),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. If the PLB update takes more than this time; a warning is traced 
FailoverManager,UnknownNodeKeepDuration,TimeSpan,Common::TimeSpan::FromSeconds(3600.0 * 24),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. The duration for which FM keeps track of an unknown node 
FailoverManager,RemovedNodeKeepDuration,TimeSpan,Common::TimeSpan::FromSeconds(3600.0 * 24 * 30),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. The duration for which FM keeps track of a node that has had its state removed 
FailoverManager,MinSecondsBetweenQueueFullRejectMessages,TimeSpan,Common::TimeSpan::FromSeconds(10.0),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. This configuration is the minimum number of seconds FM queues will wait before sending a reject message back to the caller when Enqueue fails because the Queue was full. 
FailoverManager,PerformSafetyChecksForNodeDeactivationIntentPause,bool,true,Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,This configuration defines if the safety checks should be performed or not for Node Deactivation. 
FailoverManager,SortUpgradeDomainNamesAsNumbers,bool,false,Dynamic,PUBLIC,src\Reliability\Failover\common\FailoverConfig.h,If set to true; upgrade domain names are sorted as numbers; e.g.; "2" comes before "10" 
FailoverManager,PlbSafetyCheckTimeLimit,TimeSpan,Common::TimeSpan::FromSeconds(60*60),Dynamic,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. Time that FM will wait for PLB to finish its safety check; if we go beyond this time FM will continue with the upgrade regardless of PLB safety check status 
FailoverManager,ReplicaTombstoneDuration,TimeSpan,Common::TimeSpan::FromSeconds(3600.0 * 10),Dynamic,DEPRECATED,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. This configuration has been deprecated. It is not being consumed by the code and present just for upgrade compatibility. Please use DeletedReplicaKeepDuration instead. 
ReconfigurationAgent,ReplicaUpMessageRetryInterval,TimeSpan,Common::TimeSpan::FromSeconds(30.0),Static,DEPRECATED,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. This configuration is from v1 where the FM used it to schedule an internal retry for replica up messages Since v1 has shipped keeping this around for the FM use case and defining a new entry for RA use case 
FailoverManager,RebuildRetryInterval,TimeSpan,Common::TimeSpan::FromSeconds(5.0),Static,DEPRECATED,src\Reliability\Failover\common\FailoverConfig.h,Specify timespan in seconds. This configuration has been deprecated. It is not being consumed by the code and present just for upgrade compatibility. Please use MinRebuildRetryInterval and MaxRebuildRetryInterval instead. 
FailoverManager,ServiceLookupTableMessageMaxEntries,int,300,Dynamic,DEPRECATED,src\Reliability\Failover\common\FailoverConfig.h,Max entries a service lookup table update message can contain 
FailoverManager,StoreRetryAttempt,int,3,Dynamic,DEPRECATED,src\Reliability\Failover\common\FailoverConfig.h,When the FM attempts to access the store and fails; the FM should retry accessing the store 
FailoverManager,DummyPLBEnabled,bool,false,Static,TEST,src\Reliability\Failover\common\FailoverConfig.h,
FailoverManager,DummyPLBRandomPlacementEnabled,bool,false,Static,TEST,src\Reliability\Failover\common\FailoverConfig.h,
FailoverManager,IsTestMode,bool,false,Static,TEST,src\Reliability\Failover\common\FailoverConfig.h,
FailoverManager,DropAllPLBMovements,bool,false,Dynamic,TEST,src\Reliability\Failover\common\FailoverConfig.h,
FailoverManager/Store,CommitBatchingPeriod,int,50,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,FMStore will batch simple transactions that are created within this period.  0 means no batching. 
FailoverManager/Store,CommitBatchingSizeLimitInKB,int,256,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,When batched replications size reach this limit; FMStore will start a new group for new simple transaction. 
FailoverManager/Store,TransactionLowWatermark,int,100,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,When the number of FMStore pending completion transaction <= this; new simple transactions will not be batched.  -1 to disable. 
FailoverManager/Store,TransactionHighWatermark,int,-1,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,When the number of FMStore pending completion transaction >= this; batching period will be extended every time the period elapses.  -1 to disable. 
FailoverManager/Store,CommitBatchingPeriodExtension,int,0,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,When batching period needs to be extended; it will be extended this much every time.  0 means extending CommitBatchingPeriod. 
FailoverManager/Store,ThrottleOperationCount,int64,0,Static,INTERNAL,src\Reliability\Failover\common\FailoverConfig.h,The store will throttle operations once the number of operations in the replication queue reaches this value 
